unit,cycle,Fc,hs,T24,T30,T48,T50,P15,P2,P21,P24,Ps30,P40,alt,Mach,TRA,T2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,RUL
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4281.0,0.414665997028351,72.2455825805664,520.715094934639,617.944961696905,1470.60709774861,1851.89954669327,1264.24922021133,19.0138663371565,14.110053349261598,19.3034176011741,23.9981381369782,388.827827230275,395.210942808138,15.399172027716501,2156.84592213659,8693.5173262382,4.56083905005039,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4292.0,0.41529598832130393,72.2455825805664,520.727293475299,617.952674382349,1470.58489113333,1851.84712171432,1264.16902577306,19.012230789307498,14.109240956802699,19.3017571465051,23.996355419925,388.76460540492,395.14703112541497,15.394305359205301,2156.8560057006,8693.444135899019,4.55994480554071,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4303.0,0.415863007307053,72.2455825805664,520.733879834075,617.958075303062,1470.55735699647,1851.7687729612,1264.06817689235,19.010243343714198,14.1080120944109,19.299739435242802,23.994312652224103,388.696147837576,395.07814419888,15.3892742988041,2156.88014578583,8693.36271787076,4.55889618689736,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4315.0,0.41567400097847,72.2455825805664,520.67392377827,617.897685900328,1470.4325000016502,1851.53353078096,1263.88107014176,19.000327884727604,14.1001837972588,19.2896729794189,23.982233335992397,388.503604955174,394.883543139525,15.3812252903978,2156.84471875145,8692.99605417332,4.556046162650611,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4327.0,0.41567400097847,72.2455825805664,520.629187304698,617.840133386561,1470.30839579406,1851.4029293126102,1263.79558170248,18.991483444625,14.0937974613782,19.280693852411197,23.970828786092202,388.320821877535,394.697337133974,15.374366530041199,2156.71236345928,8692.589818654571,4.55378937979092,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4339.0,0.41592600941658003,72.2455825805664,520.606932823683,617.809318665585,1470.23021279894,1851.30550357041,1263.71230713446,18.985637301188397,14.089669150174698,19.2747586814096,23.963443682987197,388.191791416296,394.566117227304,15.3684998320401,2156.64716436125,8692.33576421016,4.55213318670822,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4350.0,0.416240990161896,72.2455825805664,520.592261451141,617.788410342171,1470.16184791956,1851.2024002105302,1263.6155500433501,18.9808101471497,14.0863090118033,19.269858017410897,23.9575074375471,388.075445443254,394.448108745168,15.3626934431127,2156.6054001778502,8692.11742963497,4.5505663765698,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4362.0,0.41649299860000605,72.2455825805664,520.568289206366,617.759823745763,1470.08524673576,1851.07417951401,1263.49761519833,18.9747920275708,14.081897097368,19.2637482513409,23.950170211477104,387.94325687336897,394.314178704172,15.3562070971416,2156.57459744259,8691.88064589594,4.548727053471089,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4373.0,0.41649299860000605,72.2455825805664,520.529324054556,617.715301568583,1469.9831479339903,1850.91873240318,1263.3774466949499,18.9674034771929,14.0763580411267,19.2562471849674,23.940962537161997,387.788798310216,394.15756697167,15.3498309662675,2156.50820791942,8691.563596606791,4.546605478581331,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4385.0,0.41712298989296004,72.2455825805664,520.537069284777,617.712777494985,1469.94412194788,1850.89581979435,1263.33456296596,18.9646955020512,14.0749500573828,19.2534979716255,23.9375372201424,387.705428448696,394.07243417591906,15.344797407594399,2156.4608890067198,8691.41908980326,4.54567666727224,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4397.0,0.41762700676918,72.2455825805664,520.534795918031,617.709669480347,1469.90090878698,1850.78229076363,1263.20491320501,18.9613301477691,14.0725975187428,19.2500813682935,23.9338195710061,387.611908865914,393.97827308471,15.3386903191922,2156.48545569572,8691.29402822462,4.54423349699776,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4407.0,0.417878985404968,72.2455825805664,520.519696826506,617.690954761222,1469.8354202118699,1850.6680069900897,1263.09993145157,18.9569628817483,14.069487248033301,19.2456475956836,23.928570427692698,387.50454743806296,393.869652419782,15.3333303035833,2156.4560979965804,8691.09063566271,4.542713711188191,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4418.0,0.41844600439071705,72.2455825805664,520.5264822376901,617.691644267999,1469.8042684908899,1850.6260209769698,1263.03638600877,18.9546144779496,14.0681673208203,19.2432634293904,23.9257940765664,387.431497185563,393.795435509915,15.3284998704024,2156.44181099813,8690.98273876735,4.54178748670192,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4429.0,0.41863501071929904,72.2455825805664,520.50115166198,617.665612799609,1469.7299555121301,1850.47061354165,1262.89291274228,18.9488695432171,14.0637994312219,19.237431008342302,23.9189904072462,387.304087616108,393.666856616384,15.322062819609199,2156.43795123795,8690.76496748042,4.53987683363397,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4442.0,0.41882398724555997,72.2455825805664,520.47036494853,617.628408460567,1469.64052945508,1850.34111579341,1262.78251046466,18.9419272970083,14.0587031943968,19.230383042648,23.91037331211,387.156815977102,393.51737730087405,15.315396612692,2156.38316109863,8690.48344077454,4.53790623938656,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4452.0,0.418697983026505,72.2455825805664,520.42219880527,617.573022293665,1469.51880244972,1850.1657765721802,1262.6575762764598,18.9334692837031,14.052354460060801,19.221796227109802,23.8997134839152,386.982551010728,393.34055081266604,15.3087588175805,2156.2883002856,8690.10252244102,4.535539485979901,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4464.0,0.418509006500244,72.2455825805664,520.36111031751,617.502937312967,1469.3867770666,1849.99314100482,1262.53992833175,18.9230646315599,14.0444409232812,19.211233128487198,23.886473563317498,386.785794533502,393.140524915804,15.3014870894826,2156.18207078683,8689.68772134005,4.5329506952128895,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4476.0,0.418509006500244,72.2455825805664,520.31858904787,617.449715486778,1469.2734060509,1849.8629147349,1262.45040745155,18.9148113154289,14.0384101160148,19.2028541273389,23.875892432205898,386.617101186335,392.968829226927,15.2950253892957,2156.07218408196,8689.321192624051,4.53082009660518,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4488.0,0.419138997793198,72.2455825805664,520.326462571543,617.447345676011,1469.23302329383,1849.83457384966,1262.40306356731,18.9121202803237,14.0370132805685,19.2001221120038,23.872486623380798,386.53256663105697,392.882568796526,15.289935831009199,2156.02488747795,8689.17321514506,4.52985901861019,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4499.0,0.419391006231308,72.2455825805664,520.306564278773,617.42701811728,1469.1657205905499,1849.6836387660198,1262.25847236601,18.9070126027014,14.033165959636099,19.194936652488803,23.8665170151998,386.41395163392303,392.762987459913,15.2836072230772,2156.02943334783,8688.97764901805,4.5280458439163205,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4512.0,0.419642984867096,72.2455825805664,520.280893888784,617.3954887929631,1469.0845618405701,1849.5618963352697,1262.14935699215,18.9006890001181,14.0285614863031,19.188516751389,23.8587245813885,386.276471585877,392.62350364307196,15.2770909653491,2155.9850692627,8688.72239277854,4.52619447686868,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4524.0,0.419642984867096,72.2455825805664,520.236058051789,617.34424895574,1468.96777269686,1849.3836841853101,1262.01094041224,18.892192352206898,14.022188554918099,19.1798907129004,23.848137183630598,386.099588461314,392.444148733484,15.269759043146601,2155.9100061711397,8688.35992217682,4.5237654637539,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4537.0,0.419705986976624,72.2455825805664,520.19259984601,617.291303646431,1468.8529483822902,1849.2349858664802,1261.89808681569,18.8834928131618,14.015776718706501,19.171058693565303,23.8371308119674,385.92178205220597,392.263402824139,15.2624683450409,2155.81734215731,8687.99404345879,4.52144711954814,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4549.0,0.41976898908615096,72.2455825805664,520.155172501107,617.2454597976081,1468.7477951782198,1849.0945904998,1261.79165749562,18.8759336818733,14.0102360867589,19.1633844486023,23.8275803567664,385.76239573413903,392.101481475412,15.255939431595099,2155.73187606517,8687.659456413629,4.51934956158967,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4561.0,0.42033600807189897,72.2455825805664,520.157955385533,617.238580160988,1468.7003917554998,1849.0514181784301,1261.73476617392,18.872693168640602,14.0083613395833,19.1600945874524,23.8235103646013,385.669374967075,392.00667898331704,15.250631632128599,2155.68312334002,8687.49212415308,4.5182486505223896,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4576.0,0.42077699303627,72.2455825805664,520.139485503419,617.218856200637,1468.6320278668302,1848.89796161138,1261.57492263389,18.866778255703,14.0039601081546,19.1540895996985,23.8166067057572,385.53365766753,391.86970044966904,15.2428832391385,2155.70014639128,8687.293005641071,4.51622556992354,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4588.0,0.4210920035839079,72.2455825805664,520.122525106742,617.1952357158619,1468.54895985267,1848.7739877685397,1261.4644966789099,18.861552893985802,14.000351346574199,19.148784663945,23.8102021098818,385.40219736274497,391.73643489795,15.236582311165,2155.64243832462,8687.02732199774,4.514454256881621,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4603.0,0.421784996986389,72.2455825805664,520.125456726706,617.191621363938,1468.50628666219,1848.7058462711602,1261.3694554983301,18.8577882596908,13.997967805390802,19.144962700193698,23.805750413563498,385.30001269724505,391.63273693170197,15.2299694713991,2155.63614384087,8686.88620812857,4.51310993418118,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4616.0,0.42272999882698103,72.3334655761719,520.1568270116841,617.26410871302,1468.8320495938099,1849.6239791227802,1261.88765000522,18.8610088666933,13.9986119337099,19.1482323519729,23.8121246065269,385.56238934585406,391.892018307888,15.2312196011707,2156.18756074999,8687.800606270921,4.5189950710295,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4628.0,0.422793000936508,72.5092468261719,520.119412612411,617.357788921688,1469.40324761147,1850.9128203560601,1262.53421569508,18.8623794775505,13.993077936904399,19.1496238350767,23.8200802144938,386.02231757643995,392.351021159674,15.2342822248701,2157.53210826635,8689.546849235408,4.52781739825834,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4643.0,0.422793000936508,72.5092468261719,520.063228349381,617.382765694608,1469.32883164355,1850.1635510739602,1261.8015085285,18.8563188884582,13.9851301479931,19.143470952749396,23.817110540578,385.841225529934,392.177100132791,15.220748982646999,2158.13859386979,8689.53551440889,4.522602121272031,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4658.0,0.42380100488662703,72.5092468261719,520.092551444527,617.38542841038,1469.27419465698,1850.2694171852802,1261.87332420598,18.8542153535624,13.9852283648592,19.1413353843273,23.813912369100297,385.743439738686,392.075249559558,15.2154552985405,2157.94854893874,8689.27754223328,4.52216004536384,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4671.0,0.42380100488662703,72.5971374511719,520.046447058912,617.3862557495501,1469.4942313939498,1850.9197135680104,1262.2227737471499,18.849237098924803,13.9787136657283,19.1362813187054,23.8100287260799,385.879086543817,392.20731673762396,15.2138979456818,2158.47431972707,8689.91222564635,4.525726774552719,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4685.0,0.42443099617958097,72.5971374511719,520.047414513022,617.4226160556599,1469.47008205508,1850.57828956755,1261.8524291107499,18.8475759484132,13.9763183900576,19.1345948714855,23.8103099236944,385.78435826765195,392.115921720084,15.205192126222698,2158.7805214031,8689.93160150852,4.5231780685561205,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4699.0,0.424746006727219,72.5971374511719,520.022904067079,617.389510119414,1469.37000921235,1850.4448265650399,1261.73400589849,18.8406928760521,13.971523826050301,19.1276069807635,23.8018325155269,385.622887559451,391.951903616322,15.197598869846301,2158.70324938301,8689.60663303668,4.52106792282962,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4713.0,0.42556500434875505,72.5971374511719,520.040349221223,617.399034681958,1469.3433613041102,1850.4153823457102,1261.66979216419,18.8388893534506,13.9708214920912,19.1257759933509,23.7997612607627,385.548999447111,391.876748183412,15.192125951891802,2158.68719576552,8689.506251708859,4.520173292560299,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4727.0,0.4257540106773379,72.5971374511719,520.005128025679,617.364749682778,1469.24873460181,1850.2005807285998,1261.47124197967,18.831394139095,13.9650215158853,19.118166638675103,23.790945296284498,385.38595507001196,391.712417897173,15.1838250741625,2158.69652317528,8689.23565855552,4.517653964345099,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4742.0,0.42600598931312605,72.5971374511719,519.970375012752,617.320204366265,1469.13609493479,1850.0524199499398,1261.34712940613,18.823124574623197,13.9590862899683,19.1097711417494,23.7805966113842,385.20478369833296,391.528346262473,15.1757598404579,2158.6104078014,8688.87414172263,4.51529502386723,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4758.0,0.42619499564170793,72.5971374511719,519.92912611997,617.271579343879,1469.0204065433302,1849.87479774814,1261.19781672888,18.8142804979082,13.9525359827894,19.100792383663197,23.7696163754839,385.017576964966,391.338482226103,15.1673993295999,2158.54435468332,8688.513945622472,4.5127407809301205,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4772.0,0.426636010408401,72.5971374511719,519.914262215321,617.245780220062,1468.93126850841,1849.7673056649498,1261.09860277071,18.8084241581026,13.948646601213902,19.0948468610179,23.7622593762616,384.870452772584,391.188888169115,15.1602961206007,2158.46309041705,8688.218153845079,4.510878909045,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4787.0,0.42657300829887396,72.5971374511719,519.853075989713,617.180603602722,1468.792426021,1849.5235677357,1260.90259428746,18.797542315483998,13.940239344823,19.083799305059898,23.7488490593665,384.65371075420194,390.96951683513396,15.1510943485481,2158.40769349968,8687.80171613839,4.507766573895441,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4802.0,0.427013993263245,72.5971374511719,519.836102321422,617.150162302137,1468.70161622414,1849.44216018034,1260.8309252658,18.791318410948502,13.9361407817602,19.0774806202522,23.7408721288242,384.504735525335,390.817604349777,15.144262174243801,2158.3042235641396,8687.49196096595,4.50600512264056,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4817.0,0.42713999748229997,72.5971374511719,519.7911006481311,617.100595243842,1468.58457113137,1849.2343309523199,1260.65329681554,18.782228005792803,13.9292575658271,19.0682517825308,23.7297326598237,384.31468008538803,390.62524092262197,15.135594409944101,2158.26049029649,8687.13816244303,4.50328533563496,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4832.0,0.42713999748229997,72.5971374511719,519.735087204716,617.034267168037,1468.4378849530801,1849.04271751797,1260.5101917419502,18.7715662550702,13.9213447238834,19.057427670122102,23.7162865181857,384.094538861563,390.401676376543,15.126773141184499,2158.14717109192,8686.67509382097,4.5004175768444,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4847.0,0.42745500802993797,72.6850280761719,519.7077760516851,617.036869149396,1468.65567292635,1849.8418532427,1260.9984197532901,18.767320501426,13.9162817015765,19.053117260331,23.712508048097,384.230973743908,390.53235816541,15.126102390170901,2158.5402989045,8687.24228507278,4.50466810118587,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4863.0,0.427958995103836,72.6850280761719,519.6912897697059,617.061885262482,1468.61585927194,1849.4088810558399,1260.54502917992,18.7635800425305,13.911904193935198,19.0493198401325,23.7104995450722,384.104965130402,390.410122931269,15.1156817710462,2158.8976739637196,8687.2408786001,4.50139835541708,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4878.0,0.428274005651474,72.6850280761719,519.662527224472,617.020237598923,1468.49469018547,1849.27690532636,1260.43751968703,18.7557183363308,13.906551555440302,19.0413384125185,23.700618299208102,383.91965034682505,390.221481998963,15.107546991807801,2158.7734231052104,8686.837262603101,4.4991016798509005,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4893.0,0.42871499061584495,72.6850280761719,519.6456595415419,616.996097530519,1468.41834342432,1849.1595428429102,1260.3217793768401,18.7498849212217,13.902470620498299,19.0354161636768,23.6934478615977,383.782697001975,390.082526430189,15.100491302996199,2158.73245163392,8686.593779909399,4.497257143801289,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4910.0,0.429344981908798,72.6850280761719,519.636637651686,616.980874953491,1468.3466353418,1849.03629481937,1260.18486294067,18.744263970345198,13.8986214567466,19.0297096145636,23.686740055135,383.640126079925,389.938106606174,15.0923319139232,2158.71453527714,8686.36728682432,4.49530877031212,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4925.0,0.42877799272537204,72.6850280761719,519.531478598998,616.872524915139,1468.13163665456,1848.6618466505702,1259.91394723868,18.7284307262129,13.886117717785199,19.0136352550385,23.6671046864247,383.336521978901,389.630996086884,15.0810993817102,2158.61006489099,8685.72719317613,4.490890468047019,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4942.0,0.428966999053955,72.6850280761719,519.486734863228,616.8072871977839,1467.99249218514,1848.5631448283102,1259.85606519484,18.7183118097925,13.8791016089446,19.0033622434442,23.6538181568009,383.12659535268097,389.41637454940104,15.073144086931801,2158.4260427746103,8685.252112149821,4.48851285470347,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4958.0,0.429219007492065,72.6850280761719,519.448314062743,616.759829056028,1467.8736022501998,1848.3834840693398,1259.70332771419,18.7095033491453,13.872675902982198,18.994419643802303,23.6428281658354,382.934531070332,389.22152976936303,15.064453892436399,2158.35172253993,8684.87872836884,4.4859078607969805,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4974.0,0.42909300327301003,72.6850280761719,519.375977392881,616.679080279729,1467.7062609320199,1848.1294636742998,1259.5128954392599,18.6968978481218,13.863083852890902,18.9816221808343,23.627054358390698,382.685009931906,388.968448748705,15.054560200678502,2158.24488739919,8684.362558706609,4.48247827806361,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,4991.0,0.428462982177734,72.6850280761719,519.26367740034,616.5548661551901,1467.4767928382998,1847.8101975248198,1259.30658470965,18.679674910297898,13.849769622595598,18.9641369647694,23.6051464306327,382.364244597728,388.64270867075896,15.0436213778553,2158.06696591168,8683.651739460021,4.4781560905230995,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5010.0,0.428084999322891,72.6850280761719,519.15866583434,616.4290671392961,1467.23998721464,1847.5479204291198,1259.15063706312,18.662099617038802,13.836623001539099,18.9462940274506,23.582419160089398,382.029103297444,388.30137108071,15.032213830610301,2157.8279914889104,8682.89044073758,4.47394988497408,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5026.0,0.42758098244667103,72.6850280761719,519.054096607396,616.306678476118,1467.00589622958,1847.2797750653501,1258.9920643482499,18.6454290346375,13.824046249193499,18.9293695783121,23.5609208670781,381.70893875047994,387.975674926042,15.021591164691602,2157.60204694293,8682.14657933427,4.469910536413179,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5043.0,0.427013993263245,72.8608093261719,518.947188563946,616.265847691281,1467.41796796102,1848.83866270507,1260.0010593514098,18.6346010507345,13.8112642329808,18.9183767012533,23.5500486112013,381.99076102155294,388.246260218957,15.0243249365742,2158.3639413452497,8683.231077011109,4.47838635702587,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5060.0,0.42644700407981895,72.8608093261719,518.833675639749,616.231223408079,1467.2564125623098,1847.9359154038898,1259.1823857734698,18.621714643433698,13.7977008408424,18.9052940542474,23.538125941251,381.70068056779405,387.96194431693,15.008285260022301,2158.91637292004,8682.968050372629,4.471561603225,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5077.0,0.42569100856781,72.8608093261719,518.703914112974,616.069052079301,1466.9530744789802,1847.6929291889999,1259.09298748636,18.6010641068161,13.7826369182328,18.884329042452897,23.5109582719493,381.307454236094,387.560049037256,14.9969573988785,2158.51138547541,8681.956362937719,4.467013511696179,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5094.0,0.42499798536300704,72.8608093261719,518.586951494644,615.933436484744,1466.7159134324697,1847.41123943042,1258.93312263551,18.5831292039696,13.768951090232902,18.8661210192585,23.4876999983713,380.98068509011597,387.227381020785,14.986558356547,2158.28056561439,8681.20473887605,4.46280851921229,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5110.0,0.42443099617958097,72.8608093261719,518.477191321345,615.8031829622261,1466.47509447392,1847.1437989281198,1258.7860051458501,18.565828297680103,13.755941441631501,18.848556647391,23.465209226297603,380.653726258921,386.894375158802,14.9761683938907,2158.0277121013896,8680.43204852343,4.45869209291895,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5127.0,0.42411598563194297,72.9486999511719,518.385807669957,615.738159852928,1466.6039016866598,1847.8726252141898,1259.25711495611,18.5536940457093,13.744478313673302,18.8362376098571,23.4511639071221,380.672267098367,386.904768414945,14.9728276931199,2158.34478204276,8680.721460073979,4.4615672755246605,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5143.0,0.4237380027771,73.1244812011719,518.298275096419,615.7637438319081,1467.06673115102,1849.1282414031,1259.94017838284,18.547629267292603,13.7337169050496,18.8300804744088,23.4486839837568,380.99642717554804,387.22426133802,14.9735766707566,2159.4935993624104,8682.093507243091,4.46901213986318,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5159.0,0.423045009374619,73.1244812011719,518.178630827686,615.71936672873,1466.8834781057801,1848.23696856756,1259.1478285389999,18.5340308214562,13.719821363538498,18.8162749456409,23.4357086190543,380.690114853952,386.922872210625,14.957708543034801,2159.9871181442,8681.745588254409,4.462140096800099,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5176.0,0.42260399460792497,73.1244812011719,518.076524435234,615.583722461685,1466.62461023794,1848.0744897150896,1259.10563540773,18.5165126697491,13.7073859998721,18.798490020049897,23.4124473187979,380.349219110727,386.573813998124,14.9476277482477,2159.60536807947,8680.8622806663,4.45839134077776,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5193.0,0.42216300964355497,73.1244812011719,517.980472245946,615.4732997678431,1466.42305585108,1847.8102344340698,1258.93585553337,18.501182720810498,13.6956948248214,18.7829266201122,23.3927502712219,380.062393029392,386.282207712461,14.9376711456337,2159.43384666027,8680.23056876003,4.45459996818368,99
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006038436195181519,0.0,0.0,0.0,5208.0,0.421658992767334,73.1244812011719,517.880534187055,615.355688756086,1466.1990136265101,1847.5469859064801,1258.7825972892801,18.485388275893396,13.6838201948933,18.7668916506532,23.3723173765458,379.75860301243205,385.97304836164903,14.927763094021401,2159.2091050479503,8679.51557893815,4.4507120541395,99
